"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1631934655208488960","Sat Mar 04 08:28:36 +0000 2023","5498","Karangan bunga dari alumni konser NCT127 The Link Day 1 #TDS2inJKT #THEDREAMSHOW2_in_JKT #THEDREAMSHOW2_in_Jakarta https://t.co/JXdEykyzj6","1631934655208488960","https://pbs.twimg.com/amplify_video_thumb/1631934575516717056/img/PxCDEnlO4YOsLV02.jpg","","in","Jakarta Capital Region","111","15","498","https://x.com/SMTOWN_JKT/status/1631934655208488960","615953283","SMTOWN_JKT"
"1659575110922305536","Fri May 19 15:42:28 +0000 2023","0","berpengalaman war tiket pribadi konser NCT 127 The Link in Jakarta Day 1 &amp; Day 2 https://t.co/GIF7Gwm8T8","1659585320088928256","https://pbs.twimg.com/media/FwgHli6acAAzYKx.jpg","markiez_","in","","0","1","0","https://x.com/markiez_/status/1659585320088928256","1267123303572881408","markiez_"
"1720941404065776042","Sat Nov 04 23:09:38 +0000 2023","33","221105 tepat 1 tahun lalu setelah 7thn ngebiasin haechan akhirnya aku bisa dipertemukan dg HAECHAN. Pengalaman pertama nnton konser dan di kasih kenangan semanis itu &lt;3 Thank you The Link in Jakarta https://t.co/Rxnh4LcWs8","1720941404065776042","https://pbs.twimg.com/ext_tw_video_thumb/1720941096577216512/pu/img/rqyunVJJWFQSJGyS.jpg","","in","해프 ❁+✹=♡ 맠동 rps","1","1","4","https://x.com/mybelovesun/status/1720941404065776042","1551031700586606593","mybelovesun"
"1645325105592156161","Mon Apr 10 07:17:28 +0000 2023","4","WTS Jasa war jaswar jastip tiket konser Red Velvet R to V in Jakarta Fee 100k/tix Bisa pake data kalian sendiri Untuk TnC nanti aku kirim di DM ya! Proofs war: 1. Allobank Green Section ️ 2. The Link Cat 1D ️ 3. TDS2 Cat 1A QN 21 ️ Open limited slot only ️ https://t.co/ctfDbIaNrz","1645325105592156161","https://pbs.twimg.com/media/FtVeb6jaUAIOrWH.jpg","","in","","6","1","3","https://x.com/renjunyz/status/1645325105592156161","1398923980027797511","renjunyz"
"1797167980293546362","Sun Jun 02 07:26:50 +0000 2024","6","[OPEN JASWAR/JASA WAR 'AESPA : SYNK PARALLEL LINE' IN JAKARTA] FEE : VIP SC 250-300K OTHER CAT 175-225K ️ Data Pribadi ️ Self Payment DM/WA for order &amp; questions SECURED THE LINK/UNITY TDS 2/3 BAEKHYUN IU TREASURE ETC wts jastip tiket ticketing konser aespa jkt https://t.co/qqumLv6TG0","1797167980293546362","https://pbs.twimg.com/media/GPDSvynbYAA3m-l.jpg","","in","Jawa Tengah, Indonesia","1","1","4","https://x.com/nawowwjaemin/status/1797167980293546362","1270051461469069312","nawowwjaemin"
"1720671000902402316","Sat Nov 04 05:15:09 +0000 2023","1","selamat 1 tahun The Link in Jakarta to much memories di konser ini suka duka semua nya ada bener nano bgt rasanyaaa but i m so happy bcs this is first time i meet nct 127 and ofc my bias johnny suh https://t.co/Y0FvoOxpk5","1720671000902402316","https://pbs.twimg.com/ext_tw_video_thumb/1720670871269036032/pu/img/gOkl6Sj9WWZkX8lQ.jpg","","in","","0","1","0","https://x.com/zhcl_jnsh/status/1720671000902402316","1342128857134993409","zhcl_jnsh"
"1794939344920494224","Mon May 27 03:51:02 +0000 2024","0","Ada yang mau kalo open jaswar konser enhypen? Self payment ️ Fee pink SC 275-350k/tix cat lain 175-250k/tix Kemaren tds3 secured 6 tiket. Sering secure dari the link tds2 bp the unity iu treasure dll wts jastip ticketing konser fate+ fate plus jkt #FATEPLUS_IN_JAKARTA https://t.co/rfD4QKxY1n","1794939344920494224","https://pbs.twimg.com/media/GOjn0icakAIiKch.jpg","","in","Jawa Tengah, Indonesia","0","1","0","https://x.com/nawowwjaemin/status/1794939344920494224","1270051461469069312","nawowwjaemin"
"1653988981078650880","Thu May 04 14:42:50 +0000 2023","0","@starfess Konser pertama kali yg gue tonton tuh konser The Link 127 in Jakarta eh malah bubar ditengah tp ga papa gue tetap senang bisa melihat mereka secara nyata walau sebentar https://t.co/jLZyulCpuI","1654134496382566401","https://pbs.twimg.com/ext_tw_video_thumb/1654134397384392706/pu/img/nxIy9va2dGNMYkJ4.jpg","starfess","in","Indonesia","0","0","0","https://x.com/Beeblossom21/status/1654134496382566401","3089787690","Beeblossom21"
"1658881819117490178","Wed May 17 17:07:00 +0000 2023","5","ADA YANG MAU JASTIP TIKET KONSER AESPA LIVE TOUR 2023 - SYNK HYPER LINE IN JAKARTA Aku mau open sekalian beli buat sendiri dijamin trusted * slot terbatas * fee 150 di urus sampe tiket fisik * Bisa dm Udah pernah war tiket THE LINK TDS 2 BLACKPINK https://t.co/i9gFLWzXBW","1658881819117490178","https://pbs.twimg.com/media/FwWION7agAEtoqc.jpg","","in","","2","1","1","https://x.com/chocoJJ__/status/1658881819117490178","1143830974943223808","chocoJJ__"
"1721015086717010169","Sun Nov 05 04:02:26 +0000 2023","5","221105 Day 2 - The Link in Jakarta! rasa sedih &amp; seneng semua campur jadi satu. dari yg awalnya ga dapet tiket day 2 terus tbtb ada yg nawarin tapi seating. khawatir konser batal atau ga sampe selesai lagi dan ninggalin kesan buruk ke urichil tapi Alhamdulillah semua aman https://t.co/n5AFOzRIVn","1721015086717010169","https://pbs.twimg.com/media/F-JGFyebkAACrbo.jpg","","in","","0","1","0","https://x.com/breezypeachy/status/1721015086717010169","1129407920930664449","breezypeachy"
"1635677540319899648","Tue Mar 14 16:21:30 +0000 2023","0","Siapa yang kangen sama NCT 127 cunggg?! ️ Konser NCT 127 The Link+ in Jakarta jadi salah satu war tiket yang pertama kali banget mimin open jujur MinMeow tuh pas war tiket ini degdegan banget karena sesusah itu Tapiiii kalo buat TemenMeow apa sih yang engga hehehe https://t.co/oNVzroyt5y","1635677544925245441","https://pbs.twimg.com/media/FrMPWI9agAA-8aq.jpg","jastipinmeow","in","Jakarta","0","1","0","https://x.com/jastipinmeow/status/1635677544925245441","1635609278106193925","jastipinmeow"
"1659041606341894144","Thu May 18 04:09:32 +0000 2023","0","Testimoni Jastip War Tiket Konser NCT 127 : The Link in Jakarta https://t.co/YWK77UnOTr","1659048549332693010","https://pbs.twimg.com/media/FwYfy35aIAEvAWU.jpg","eurekareki","in","","0","1","0","https://x.com/eurekareki/status/1659048549332693010","1659025316789231619","eurekareki"
"1716316033978609782","Mon Oct 23 04:50:04 +0000 2023","1","OPEN JASA WAR TIKET ED SHEERAN : +-=÷x TOUR (PUBLIC SALE ONLY) by Whitesummer ️ Saturday Mar 2 2024 at Gelora Bung Karno Stadium Pengalaman jastip &amp; war tiket konser (bets tds2 the link trejo) t. Ed Sheeran ed sheeran concert in Jakarta jastip jaswar jasa titip https://t.co/kOFuiES89Q","1716316033978609782","https://pbs.twimg.com/media/F9GT1uEaoAAUF0-.jpg","","in","","1","1","1","https://x.com/hellobebears/status/1716316033978609782","1514470263261626371","hellobebears"
"1774303641849168009","Sun Mar 31 05:17:36 +0000 2024","0","️ Syarat &amp; Ketentuan dibawah ini silahkan dibaca terlebih dulu Poster trip akan dirilis berbeda Testi: The Link TDS2 Bornpink dll T. sment nctdream tds3 in Jakarta GBK dyandra Open Jastip wts wtb PP oneway Jatinangor Cileunyi Bandung Cimahi murah trusted sijeuni nctzen https://t.co/SxKtSPaQmc","1774305020445708375","https://pbs.twimg.com/media/GJ-ZAgTbMAAMWRD.jpg","sasarengantripp","in","Bandung, Jawa Barat","0","0","0","https://x.com/sasarengantripp/status/1774305020445708375","842659541921673216","sasarengantripp"
"1684094660283858944","Wed Jul 26 06:53:50 +0000 2023","0","OPEN JASWAR - SMCU in JAKARTA Pakai data sendiri Fee 300/tix Bookslot 50k untuk menghindari HNR Full refund apabila tidak dapat Testimonials : The Link The Dream Show Treasure Kim Seonho Red Velvet Coldplay aespa More info silahkan PC yaaa - smtown konser https://t.co/r7qtyWoNvB","1684094660283858944","https://pbs.twimg.com/media/F18bKmRaAAAH5p3.jpg","","in","","0","0","0","https://x.com/konseranyuk/status/1684094660283858944","1441929729695641601","konseranyuk"
"1674698518647439362","Fri Jun 30 08:36:55 +0000 2023","0","OPEN JASWAR - Taeyeon Konser in Jakarta Pakai data sendiri Fee 100/tix Bookslot 50k untuk menghindari HNR Full refund apabila tidak dapat Testimonials : The Link The Dream Show Treasure Kim Seonho Red Velvet Coldplay aespa More info silahkan PC yaaa https://t.co/JvPY8MCHl8","1674698518647439362","https://pbs.twimg.com/media/Fz25bINacAE-gOt.jpg","","in","","0","0","0","https://x.com/konseranyuk/status/1674698518647439362","1441929729695641601","konseranyuk"
"1639157766014242816","Fri Mar 24 06:50:40 +0000 2023","5","WTS Jasa war tiket konser WAYV Phantom in Jakarta Fee 100k/tix Bisa pake data kalian sendiri Proofs war: 1. Allobank Green Section ️ 2. The Link Cat 1D ️ 3. TDS2 Cat 1A QN 21 ️ Mohon maaf watermarknya ya wkwk agar tidak dicolong makhluk tak bertanggung jawab ️ https://t.co/8q1SXLeAWu","1639157766014242816","https://pbs.twimg.com/media/Fr91SbVaIAcPW7_.jpg","","in","","1","4","1","https://x.com/renjunyz/status/1639157766014242816","1398923980027797511","renjunyz"
"1706557340328349963","Tue Sep 26 06:32:30 +0000 2023","1","Open Jasa War Konser Twice Ready To Be in Jakarta fee 100k aja dibayar kalo tiketnya dapet aja. Pengalaman war tiket konser the link treasure hello le serrafim smtown jakarta. Dm ajaaa #zonauang #readytobe_in_jkt #twice https://t.co/FbXphmSzwL","1706557340328349963","https://pbs.twimg.com/media/F67o2edaQAArb5k.jpg","","in","02'l","0","0","1","https://x.com/PaJihooniez/status/1706557340328349963","1512013208533422080","PaJihooniez"
"1669924135026446336","Sat Jun 17 04:25:14 +0000 2023","0","OPEN JASWAR - The Boyz World Tour in Jakarta Pakai data sendiri Fee 150/tix Bookslot 50k untuk menghindari HNR Full refund apabila tidak dapat Testimonials : The Link The Dream Show Treasure Kim Seonho Red Velvet Coldplay aespa More info silahkan PC yaaa https://t.co/B0KyrlXZLR","1669924135026446336","https://pbs.twimg.com/media/FyzDJdEakAAz066.jpg","","in","","0","0","0","https://x.com/konseranyuk/status/1669924135026446336","1441929729695641601","konseranyuk"
"1720670123521098176","Sat Nov 04 05:11:40 +0000 2023","0","pada update the link jkt day 1 ya. aku pas day 1 itu di balai sarbini nonton sesang diary in jakarta atau 1st fanmeet nya sejeong. karna pas beli tix kalah war di 2 hari konser nangis oh ya jelas... tapi diganti sama section bagus di fm sejeong row 2 centre. https://t.co/xwDcRHqJce","1720670123521098176","https://pbs.twimg.com/media/F-EMWkLbwAAM6uW.jpg","","in","HOLO, MOLO SOON!!!","0","1","0","https://x.com/bbichanie/status/1720670123521098176","1434199590023008262","bbichanie"
"1662052665315184640","Fri May 26 11:06:49 +0000 2023","2","WTS Tas PVC 2 in 1 untuk konser preloved Baru 1x pemakaian pas The Link in Jakarta 2022 Good condi Tas PVC + Canvas + Tali Price 150k / offer Co bisa via Oren Dom bekasi #NCT #NCT127 #NCTDREAM #WayV #aespa #REDVELVET #BTS https://t.co/wOqkbQkq09","1662052665315184640","https://pbs.twimg.com/media/FxDMFR5aQAA31Lq.jpg","","in","","0","1","0","https://x.com/xena__JJ/status/1662052665315184640","1588067552638345216","xena__JJ"
